GeneSymbol	counts
PXDNL	2
PCMTD1	380
ST18	2
ALKAL1	0
RB1CC1	203
NPBWR1	0
OPRK1	26
ATP6V1H	7
RGS20	0
TCEA1	3
LYPLA1	1985
MRPL15	209
RNU105C	0
LOC105375840	0
SOX17	0
LOC100129098	0
RP1	193
XKR4	1
SBF1P1	857
TMEM68	72
TGS1	40
LYN	22
RPS20	84
SNORD54	0
MOS	0
PLAG1	1
CHCHD7	1
SDR16C5	330
SDR16C6P	1
PENK	0
PENK-AS1	0
LINC00968	0
BPNT2	667
LINC01606	0
LOC286177	0
LINC00588	0
LOC101929488	0
LINC03018	0
LINC01602	0
FAM110B	16
LOC101929528	0
UBXN2B	1
CYP7A1	0
SDCBP	17
NSMAF	7
TOX	226
LOC105375861	0
CA8	1
LINC01301	0
RAB2A	7
CHD7	61
LOC105375938	0
LOC100130298	8
CLVS1	0
ASPH	1648
MIR4470	0
NKAIN3	0
NA	3
GGH	0
TTPA	3
YTHDF3-DT	0
YTHDF3	8
LOC102724612	0
LINC01289	0
LINC01414	0
MIR124-2HG	0
MIR124-2	0
BHLHE22-AS1	0
BHLHE22	44
CYP7B1	174
LINC00251	0
LINC01299	0
ARMC1	13
MTFR1	90
PDE7A	1078
DNAJC5B	0
TRIM55	0
TRY-GTA5-1	0
TRY-GTA5-2	0
CRH	0
LINC00967	0
RRS1-DT	0
RRS1	264
ADHFE1	0
VXN	0
MYBL1	2
VCPIP1	129
C8orf44-SGK3	0
C8orf44	1
SGK3	0
PTTG3P	66
MCMDC2	1
SNHG6	398
SNORD87	0
TCF24	2
PPP1R42	0
COPS5	70
CSPP1	1
ARFGEF1	0
ARFGEF1-DT	0
CPA6	0
PREX2	2
C8orf34-AS1	9
C8orf34	5
LINC01592	0
LINC01603	0
SULF1	189
SLCO5A1	0
PRDM14	3
NCOA2	16
LINC03020	0
TRAM1	18
LACTB2-AS1	1
LACTB2	1
XKR9	0
EYA1	0
MSC	6
MSC-AS1	2
TRPA1	0
LOC392232	1
KCNB2	0
LOC101926908	0
TERF1	0
SBSPON	3
C8orf89	0
RPL7	35
RDH10	318
RDH10-AS1	0
STAU2-AS1	0
STAU2	288
UBE2W	22
ELOC	11
TMEM70	25
LY96	2
JPH1	1
GDAP1	11
MIR5681A	0
MIR5681B	0
MIR2052HG	0
MIR2052	0
PI15	113
CRISPLD1	60
CASC9	0
HNF4G	20
LINC01111	0
ZFHX4-AS1	0
ZFHX4	0
MIR3149	0
PEX2	6
LOC102724874	0
PKIA	44
PKIA-AS1	0
ZC2HC1A	5
IL7	4
C4orf46P3	0
STMN2	0
HEY1	58
LINC01607	0
LOC101927040	0
MRPS28	109
TPD52	176
MIR5708	0
ZBTB10	4
ZNF704	1
PAG1	26
FABP5	3
PMP2	0
FABP9	0
FABP4	3
FABP12	0
IMPA1	250
SLC10A5	7
ZFAND1	17
CHMP4C	7
SNX16	1
LOC101927141	0
LINC01419	0
RALYL	0
LRRCC1	35
E2F5-DT	0
E2F5	157
RBIS	8
CA13	7
CA1	0
CA3	0
CA3-AS1	0
CA2	3
LOC101929601	80
LOC101929627	7
REXO1L2P	10
NA	4
PSKH2	0
ATP6V0D2	0
SLC7A13	0
WWP1	1
RMDN1	86
CPNE3	1888
CNGB3	0
CNBD1	0
DCAF4L2	74
MMP16	53
PARAIL	0
RIPK2	5
OSGIN2	4
NBN	413
DECR1	158
CALB1	0
LINC00534	0
LINC01030	0
TMEM64	297
NECAB1	0
C8orf88	0
PIP4P2	109
OTUD6B-AS1	0
OTUD6B	263
LRRC69	0
MIR4661	0
SLC26A7	0
RUNX1T1	38
LOC102724710	0
FLJ46284	0
TRIQK	0
MIR8084	0
LINC02906	0
CIBAR1-DT	0
CIBAR1	0
RBM12B	0
RBM12B-AS1	0
TMEM67	4
MIR378D2	0
PDP1	0
CDH17	5
GEM	36
RAD54B	29
FSBP	0
VIRMA	2
LINC02894	16
ESRP1	1
DPY19L4	0
INTS8	32
CCNE2	1
NDUFAF6	696
TP53INP1	9
MIR3150B	0
MIR3150A	0
PLEKHF2	4
LINC01298	0
CFAP418	0
CFAP418-AS1	16
TRS-AGA2-5	0
SRSF3P2	0
GDF6	0
UQCRB	26
MTERF3	14
PTDSS1	13
LOC102724804	0
SDC2	2846
CPQ	263
LOC101927066	0
TSPYL5	229
MTDH	227
LAPTM4B	49
MATN2	157
RPL30	12322
SNORA72	0
ERICH5	19
RIDA	1
POP1	0
NIPAL2	3
STK3	7
KCNS2	0
NA	0
OSR2	2
VPS13B	718
MIR599	0
MIR875	0
COX6C	891
RGS22	68
NA	0
NA	0
FBXO43	1
POLR2K	0
SPAG1	136
RNF19A	3
MIR4471	0
ANKRD46	0
SNX31	0
PABPC1	58506
MIR7705	0
YWHAZ	89
SLEAR	0
ZNF706	27
NA	0
NACA4P	13
GRHL2	919
NCALD	172
LOC104054148	0
MIR5680	0
RRM2B	0
UBR5-DT	0
UBR5	124
ODF1	0
KLF10	2898
LOC101927245	0
AZIN1	18
MAILR	0
ATP6V1C1	45
BAALC-AS2	0
BAALC	39
MIR3151	0
BAALC-AS1	0
FZD6	280
CTHRC1	326
SLC25A32	1
DCAF13	7
RIMS2	0
DCSTAMP	35
DPYS	64
MIR548A3	0
LRP12	26
ZFPM2	0
ZFPM2-AS1	0
OXR1	60
ABRA	0
ANGPT1	7
RSPO2	3
EIF3E	47
EMC2	24
TMEM74	0
TRHR	0
NUDCD1	72
ENY2	398
PKHD1L1	21
EBAG9	103
SYBU	122
SYBU-AS1	0
KCNV1	1
LINC01608	0
LINC01609	0
CSMD3	0
MIR2053	0
TRPS1	16
LINC00536	0
EIF3H	10
UTP23	77
RAD21	3
RAD21-AS1	0
MIR3610	0
AARD	6
SLC30A8	0
MED30	0
EXT1	21
SAMD12	63
SAMD12-AS1	0
TNFRSF11B	0
COLEC10	0
LOC101927513	0
MAL2	53
MIR548AZ	0
CCN3	21
ENPP2	40
TAF2	29
DSCC1	0
DEPTOR	5
COL14A1	25
MRPL13	2
MTBP	1
SNTB1	22
LOC101927543	0
HAS2	82
HAS2-AS1	0
LINC01151	0
ZHX2	37
DERL1	27
TBC1D31	9
TRM-CAT1-1	0
FAM83A	3
FAM83A-AS1	2
MIR4663	0
C8orf76	0
ZHX1-C8orf76	0
ZHX1	0
ATAD2	204
MIR548D1	0
MIR548AA1	0
NTAQ1	1
FBXO32	5
KLHL38	1
ANXA13	0
FAM91A1	0
FER1L6	0
FER1L6-AS1	0
FER1L6-AS2	0
LOC101927588	0
TMEM65	13
TRMT12	150
RNF139-DT	1
RNF139	215
TATDN1	0
MIR6844	0
NDUFB9	44
MTSS1	411
MIR4662B	0
MIR4662A	0
ZNF572	26
LINC00964	0
SQLE	1
WASHC5	23
NSMCE2	425
TRIB1	47
LINC00861	0
LOC101927657	0
LRATD2	459
PCAT1	0
PCAT2	0
PRNCR1	0
CASC19	0
CCAT1	0
CASC21	0
CASC8	0
CCAT2	0
POU5F1B	177
CASC11	0
MYC	41
MIR1204	0
PVT1	0
LINC02912	0
MIR1205	0
MIR1206	0
MIR1207	0
MIR1208	0
LINC00824	2
LINC00977	0
CCDC26	0
MIR3686	0
GSDMC	5
CYRIB	7
MIR5194	0
ASAP1	189
ASAP1-IT2	7
ASAP1-IT1	0
ADCY8	4
EFR3A	14
OC90	0
HHLA1	0
KCNQ3	1
HPYR1	0
DNAAF11	3
TMEM71	4
PHF20L1	5
TG	1
SLA	389
MIR7848	0
CCN4	1
NDRG1	2626
ST3GAL1	270
LOC101927798	0
LOC101927822	0
ZFAT	0
ZFAT-AS1	0
MIR30B	0
MIR30D	0
NCRNA00250	0
LOC101927845	0
LINC01591	0
KHDRBS3	194
LOC101927915	0
FAM135B	0
COL22A1	10
KCNK9	0
TRAPPC9	1736
CHRAC1	11
AGO2	28
PTK2	789
MIR151A	0
DENND3	10
SLC45A4	87
LINC01300	0
GPR20	6
PTP4A3	83
MROH5	1
MIR1302-7	0
MIR4472-1	0
LINC00051	0
TSNARE1	454
ADGRB1	7
ARC	6
JRK	0
PSCA	9
LY6K	0
LNCOC1	2
THEM6	0
SLURP1	0
LYPD2	2
LYNX1	12
LY6D	0
GML	0
CYP11B1	0
CYP11B2	0
LY6E-DT	0
CDC42P3	0
LY6E	1005
LY6S-AS1	4
LY6L	0
LY6H	42
GPIHBP1	0
ZFP41	4
GLI4	8
MINCR	0
ZNF696	0
TOP1MT	35
RHPN1-AS1	19
RHPN1	4
MAFA-AS1	0
MAFA	8
ZC3H3	156
GSDMD	37
MROH6	12
NAPRT	4
EEF1D	22
TIGD5	231
PYCR3	4
GFUS	386
ZNF623	16
ZNF707	16
LINC02878	0
CCDC166	0
MAPK15	220
FAM83H	23
MIR4664	0
NA	2
IQANK1	0
SCRIB	306
MIR937	0
PUF60	21
NRBP2	32
MIR6845	0
EPPK1	6
PLEC	244
MIR661	0
PARP10	74
GRINA	364
SPATC1	9
SMPD5	0
OPLAH	136
MIR6846	0
EXOSC4	23
MIR6847	0
GPAA1	539
CYC1	15
SHARPIN	427
MAF1	9
WDR97	0
HGH1	2
MROH1	38
BOP1	48
MIR7112	0
SCX	0
HSF1	145
DGAT1	2
MIR6848	0
SCRT1	0
TMEM249	0
FBXL6	5
SLC52A2	517
ADCK5	196
CPSF1	322
MIR939	0
MIR1234	0
MIR6849	0
SLC39A4	1255
VPS28	737
TONSL	153
TONSL-AS1	0
MIR6893	0
ZFTRAF1	11
KIFC2	277
FOXH1	0
PPP1R16A	13
GPT	1
MFSD3	1
RECQL4	1
LRRC14	2
LRRC24	0
C8orf82	285
ARHGAP39	0
ZNF251	79
ZNF34	539
RPL8	44
MIR6850	0
ZNF517	6
ZNF7	301
COMMD5	1
ZNF250	19
ZNF16	36
ZNF252P	29
TMED10P1	1461
ZNF252P-AS1	16
C8orf33	4
DDX11L5	0
WASHC1	154
MIR1302-9	0
FAM138C	0
PGM5P3-AS1	0
FOXD4	115
ZNG1A	767
DOCK8-AS1	2
DOCK8	623
KANK1	439
DMRT1	0
NA	0
DMRT3	0
DMRT2	3
LINC01230	0
SMARCA2	15
VLDLR-AS1	1
VLDLR	5
KCNV2	0
PUM3	1016
LINC01231	0
RFX3	18
RFX3-DT	0
GLIS3	251
GLIS3-AS1	0
SLC1A1	7
SPATA6L	1
PLPP6	232
CDC37L1-DT	0
CDC37L1	48
AK3	14
RCL1	1
MIR101-2	0
JAK2	160
INSL6	0
INSL4	0
RLN2	2
RLN1	0
PLGRKT	5
CD274	0
PDCD1LG2	197
RIC1	26
ERMP1	85
MLANA	0
BRD10	165
MIR4665	0
RANBP6	321
IL33	1
TPD52L3	1
UHRF2	983
GLDC	0
KDM4C	17
DMAC1	14
PTPRD	8
PTPRD-AS1	0
PTPRD-DT	0
LOC105375975	0
TYRP1	0
LURAP1L-AS1	0
LURAP1L	191
MPDZ	0
LINC01235	0
LINC00583	0
NFIB	636
TRH-GTG1-6	0
ZDHHC21	192
CER1	0
FREM1	5
LOC389705	0
TTC39B	4
SNAPC3	11
PSIP1	16
CCDC171	2
RNU6-14P	0
LINC03041	0
BNC2	8
CNTLN	1
SH3GL2	0
ADAMTSL1	134
MIR3152	0
SAXO1	0
RRAGA	279
HAUS6	1
SCARNA8	0
PLIN2	14
DENND4C	6
RPS6	176
ACER2	2
SLC24A2	3
MLLT3	6
MIR4473	0
MIR4474	0
FOCAD	418
FOCAD-AS1	0
MIR491	0
HACD4	1
IFNB1	0
IFNW1	3
IFNA21	0
IFNA4	0
IFNA7	1
IFNA10	3
IFNA16	7
IFNA17	0
IFNA14	0
IFNA22P	5
IFNA5	3
KLHL9	344
IFNA6	0
IFNA13	4
IFNA2	0
IFNA8	1
IFNA1	1
MIR31HG	1
IFNE	4
MIR31	0
MTAP	125
CDKN2A-AS1	4
CDKN2A	34
CDKN2B-AS1	0
CDKN2B	87
DMRTA1	0
LINC01239	2
LOC101929563	0
ELAVL2	0
IZUMO3	0
TUSC1	253
LINC01241	0
LINC03106	0
CAAP1	2
PLAA	5
IFT74	14
IFT74-AS1	0
LRRC19	0
TEK	4
LINC00032	4
EQTN	4
MOB3B	37
IFNK	0
C9orf72	7
LINGO2	1
MIR876	0
MIR873	0
LINC01242	0
LINC01243	0
ACO1	547
RIGI	13
TOPORS	369
SMIM27	19
NDUFB6	1
TAF1L	400
TMEM215	1
APTX	2
DNAJA1	2186
SMU1	402
B4GALT1	23
B4GALT1-AS1	0
SPINK4	0
BAG1	242
CHMP5	48
NFX1	88
AQP7	2
AQP3	110
NOL6	18
MIR6851	0
SUGT1P1	37
ANKRD18B	0
ANXA2P2	3936
PTENP1	244
PTENP1-AS	0
UBE2R2-AS1	0
PRSS3	1
UBE2R2	25
UBAP2	854
SNORD121B	0
SNORD121A	0
DCAF12	17
UBAP1	2
KIF24	28
NUDT2	0
MYORG	0
SPMIP6	0
FAM219A	1
DNAI1	40
ENHO	0
CNTFR	76
CNTFR-AS1	0
RPP25L	0
DCTN3	5
ARID3C	2
SIGMAR1	8
GALT	222
IL11RA	55
CCL27	3
CCL19	42
CCL21	29
SPATA31F1	0
PHF24	10
SPATA31F2P	0
DNAJB5-DT	0
DNAJB5	2
SPATA31G1	1
VCP	178
FANCG	375
PIGO	67
STOML2	13
ATOSB	32
UNC13B	13
ATP8B5P	37
RUSC2	216
CIMIP2B	29
TESK1	13
MIR4667	0
CD72	44
SIT1	3
RMRP	495481
CCDC107	104
ARHGEF39	4
CA9	0
TPM2	42
TLN1	49
MIR6852	0
CREB3	4
MIR6853	0
GBA2	125
RGP1	8
NPR2	89
MSMP	0
SPAG8	28
HINT2	7
FAM221B	1
TMEM8B	117
NA	23
OR13J1	12
HRCT1	18
SPAAR	116
OR2S2	0
RECK	0
GLIPR2	17
CCIN	3
CLTA	5
GNE	11
RNF38	2
MELK	1
MIR4475	0
PAX5	158
MIR4540	0
MIR4476	0
EBLN3P	12
ZCCHC7	5
GRHPR	720
ZBTB5	4
POLR1E	4
FBXO10	34
TOMM5	1
FRMPD1	0
TRMT10B	59
EXOSC3	3
DCAF10	97
SLC25A51	9
SHB	690
ALDH1B1	4
IGFBPL1	3
FAM95C	0
ANKRD18A	1
NA	0
FAM201A	0
CNTNAP3	1
SPATA31A1	1
FAM74A1	0
ZNF658B	3
GLIDR	2
FGF7P3	0
FAM88D	0
NA	0
ANKRD20A2P	57
FAM95B1	0
GXYLT1P3	0
BMS1P14	0
LOC102724580	0
NA	0
LOC100132004	0
MIR1299	0
FRG1HP	6
PGM5P2	64
LINC03025	6
FOXD4L6	14
ZNG1F	662
LOC105376057	0
MIR4477A	0
LOC105376060	0
NA	0
FAM27E2	0
CNTNAP3B	10
SPATA31A6	0
FAM74A7	1
FAM88E	0
LOC101927827	0
NA	1
LOC102724904	0
SPATA31A5	1
FAM74A6	0
SPATA31A7	0
FAM74A4	0
CNTNAP3C	2
FAM27C	0
NA	0
FAM88C	0
FGF7P6	0
LINC01189	0
LINC01410	0
PTGER4P2-CDK2AP2P2	0
LERFS	0
FAM88B	0
LOC286297	0
AQP7P1	90
LOC100996643	0
MIR4477B	0
FRG1JP	2
FLJ43315	0
ANKRD20A4P	64
LOC101929583	0
NA	0
LOC100132154	0
LOC102724507	0
LOC105379443	0
FOXD4L5	16
ZNG1E	332
FOXD4L4	0
LOC101928381	0
LOC101928195	0
AQP7P3	1
ANKRD20A3P	67
LOC642929	0
ZNF658	236
FAM74A3	1
SPATA31A3	0
CNTNAP3P2	11
LOC102723709	0
FAM27E3	0
FAM27B	23
ANKRD20A1	15
LOC644249	0
ZNG1C	341
FOXD4L3	1
PGM5-AS1	12
PGM5	165
TMEM252	0
LINC01506	0
PIP5K1B	1
PABIR1	838
LOC101927069	0
PRKACG	3
FXN	2
TJP2	143
BANCR	0
ENTREP1	7
APBA1	53
PTAR1	4
CFAP95-DT	0
CFAP95	0
MAMDC2	28
MAMDC2-AS1	0
SMC5-DT	36
SMC5	4
KLF9	707
TRPM3	0
MIR204	0
CEMIP2	12
ABHD17B	1
C9orf85	0
C9orf57	0
GDA	0
LINC01504	0
ZFAND5	2594
TMC1	0
LINC01474	0
ALDH1A1	9
ANXA1	6384
LOC101927358	0
RORB-AS1	0
RORB	2
TRPM6	0
C9orf40	0
CARNMT1-AS1	0
CARNMT1	1
NMRK1	2
OSTF1	8
PCSK5	23
RFK	12
RPSAP9	4
GCNT1	8
PRUNE2	1
PCA3	0
FOXB2	0
VPS13A-AS1	0
VPS13A	731
GNA14	9
GNA14-AS1	0
GNAQ	4
CEP78	130
PSAT1	0
LOC101927450	0
TLE4	641
LINC01507	0
TLE1	9
TLE1-DT	0
SPATA31D5P	0
SPATA31D4	0
SPATA31D3	0
SPATA31D1	0
RASEF	9
FRMD3-AS1	0
FRMD3	4
IDNK	115
UBQLN1	582
UBQLN1-AS1	0
GKAP1	0
KIF27	4
LOC105376335	0
QNG1	8
HNRNPK	25
MIR7-1	0
RMI1	7
LOC101927575	0
SLC28A3	3
NTRK2	0
AGTPBP1	0
LOC389765	5
NAA35	340
GOLM1	688
LOC101927623	0
C9orf153	0
ISCA1	0
TUT7	5
GAS1	355
GAS1RR	0
LINC02893	0
NFYCP2	1
LINC02872	0
DAPK1	24
CTSL	49
CTSL3P	0
CTSLP8	0
NPAP1P9	3
SPATA31E1	0
SPATA31C1	134
CDK20	2
NA	0
LINC03026	0
SPATA31C2	4
SPIN1	1101
NXNL2	0
LINC02843	0
MIR4289	0
NA	0
S1PR3	1
SHC3	13
CKS2	4
MIR3153	0
SECISBP2	17
SEMA4D	9
GADD45G	114
LINC03062	0
NA	0
LOC101927847	0
MIR4290HG	0
MIR4290	0
LINC01508	0
LINC01501	0
DIRAS2	2
SYK	180
LOC100129316	0
AUH	4
NFIL3	1
MIR3910-1	0
MIR3910-2	0
ROR2	130
SPTLC1	18
LOC100128076	0
LINC00475	1
IARS1	13
MIR3651	0
SNORA84	0
NOL8	6
CENPP	6
OGN	26
OMD	0
ASPN	299
ECM2	60
MIR4670	0
IPPK	5
LOC100128361	422
BICD2	520
LOC101929748	0
ANKRD19P	980
ZNF484	116
LOC642943	1
FGD3	0
LOC101927954	0
SUSD3	80
CARD19	13
NINJ1	15
WNK2	61
FAM120A2P	4
FAM120AOS	2
FAM120A	2647
PHF2	91
MIR548AU	0
NA	0
MIR4291	0
BARX1	0
PTPDC1	5
MIRLET7A1	0
MIRLET7F1	0
LINC02603	0
MIRLET7D	0
ZNF169	8
NUTM2F	4
LOC100132077	2
PTMAP12	1
NA	0
MFSD14B	16
PCAT7	13
FBP2	0
FBP1	211
AOPEP	15
MIR2278	0
MIR6081	0
MIR23B	0
MIR27B	0
MIR3074	0
MIR24-1	0
FANCC	1
PTCH1	4
LOC100507346	0
ERCC6L2-AS1	18
ERCC6L2	15
LINC00092	10
LOC158435	0
LOC158434	0
HSD17B3	0
SLC35D2	1
ZNF367	13
HABP4	1
CDC14B	2
PRXL2C	508
LOC441455	123
ZNF510	170
ZNF782	465
LOC100132781	0
PTMAP11	520
NUTM2G	75
MFSD14CP	3
CTSV	5
GAS2L1P2	0
SUGT1P4-STRA6LP-CCDC180	0
SUGT1P4-STRA6LP	0
CCDC180	0
MIR1302-8	0
LOC286359	0
TDRD7	6
TMOD1	3
TSTD2	3
NCBP1	670
XPA	5
FOXE1	19
TRMO	41
HEMGN	0
ANP32B	2
NANS	7
TRIM14	13
CORO2A	98
TBC1D2	175
MIR6854	0
GABBR2	2
ANKS6	19
GALNT12	9
COL15A1	9
TGFBR1	13
ALG2	7
SEC61B	13
NAMA	0
LOC101928438	0
NR4A3	881
STX17-DT	0
STX17	16
ERP44	102
INVS	9
TEX10	2
MSANTD3	1
MSANTD3-TMEFF1	0
TMEFF1	0
CAVIN4	0
PLPPR1	0
BAAT	24
MRPL50	11
ZNF189	45
ALDOB	0
TMEM246-AS1	0
PGAP4	0
RNF20	275
GRIN3A	0
PPP3R2	0
LINC00587	0
CYLC2	0
LINC01492	0
LINC03094	0
SMC2-DT	0
SMC2	2
OR13F1	3
OR13C4	0
OR13C3	1
OR13C8	0
OR13C5	12
OR13C2	2
OR13C9	0
OR13D1	1
NIPSNAP3A	151
NIPSNAP3B	138
ABCA1	20
SLC44A1	10
FSD1L	3
RALGAPA1P1	71
FKTN	204
TAL2	5
TMEM38B	1
MIR8081	0
LINC01505	0
LOC105376204	0
ZNF462	292
LOC340512	0
NA	0
RAD23B	1331
LINC01509	0
KLF4	191
ACTL7B	0
ACTL7A	8
ELP1	6
ABITRAM	0
CTNNAL1	3
TMEM245	17
MIR32	0
FRRS1L	0
EPB41L4B	0
PTPN3	1
MIR3927	0
NA	0
PALM2AKAP2	0
NA	0
TRR-TCG6-1	0
C9orf152	4
TXN	140
TXNDC8	0
SVEP1	7
MUSK	62
LPAR1	214
MIR7702	0
OR2K2	4
ECPAS	987
ZNF483	241
PTGR1	5
LRRC37A5P	0
DNAJC25	2
DNAJC25-GNG10	0
GNG10	0
SHOC1	5
UGCG	7
MIR4668	0
SUSD1	5
PTBP3	851
HSDL2	136
KIAA1958	150
INIP	297
SNX30	33
SLC46A2	238
ZNF883	0
ZFP37	5
FAM225B	24
FAM225A	29
SLC31A2	3
FKBP15	129
SLC31A1	11
CDC26	3
PRPF4	27
RNF183	0
WDR31	2
BSPRY	14
HDHD3	5
ALAD	8
POLE3	5
C9orf43	0
RGS3	0
ZNF618	2
AMBP	0
KIF12	145
COL27A1	37
MIR455	0
ORM1	155
ORM2	188
AKNA	14
WHRN	3
ATP6V1G1	1167
TMEM268	21
TEX48	0
TNFSF15	24
TNFSF8	95
TNC	71
DELEC1	0
LOC101928748	0
LOC101928775	0
LINC00474	0
PAPPA	115
PAPPA-AS1	0
ASTN2	0
ASTN2-AS1	1
TRIM32	0
SNORA70C	3
LOC101928797	0
TLR4	445
BRINP1	2
MIR147A	0
CDK5RAP2	19
MEGF9	626
FBXW2	16
B3GALT9	0
PSMD5	0
CUTALP	82
PHF19	1
TRAF1	141
C5	124
CNTRL	171
RAB14	207
NA	0
GSN	102
GSN-AS1	0
STOM	28
GGTA1	0
DAB2IP	28
TTLL11	15
MIR4478	0
NDUFA8	4
MORN5	18
LHX6	1
RBM18	93
MRRF	5
PTGS1	117
OR1J2	18
OR1J1	21
OR1J4	36
OR1N1	4
OR1L8	7
OR1N2	19
OR1Q1	16
OR1B1	17
OR1L1	7
OR1L3	12
OR1L4	131
OR1L6	32
OR5C1	22
OR1K1	14
PDCL	344
RC3H2	6
SNORD90	0
ZBTB6	14
ZBTB26	0
RABGAP1	365
GPR21	606
MIR600HG	231
MIR600	0
STRBP	10
CRB2	1
DENND1A	12
MIR601	0
MIR7150	0
LHX2-AS1	0
LHX2	0
NEK6	6
PSMB7	395
LOC100129034	1793
ADGRD2	0
NR5A1	0
NR6A1	13
MIR181A2HG	1
MIR181A2	0
MIR181B2	0
OLFML2A	33
WDR38	89
RPL35	131
ARPC5L	92
GOLGA1	5
SCAI	11
PPP6C	6
RABEPK	163
HSPA5	103
GAPVD1	200
MAPKAP1	181
PBX3-DT	0
PBX3	3
LOC101929116	0
MVB12B	5
NRON	0
LMX1B	0
ZBTB43	35
ZBTB34	0
RALGPS1	0
ANGPTL2	125
GARNL3	0
SLC2A8	1
ZNF79	3
RPL12	21
SNORA65	7465
LRSAM1	8
NIBAN2	26
STXBP1	14
MIR3911	0
CFAP157	5
PTRH1	49
TTC16	52
TOR2A	5
SH2D3C	41
MIR3960	0
MIR2861	0
CDK9	8
FPGS	23
ENG	538
LOC102723566	0
AK1	50
MIR4672	0
ST6GALNAC6	11
ST6GALNAC4	33
PIP5KL1	1
DPM2	27
EEIG1	443
NAIF1	42
SLC25A25	555
SLC25A25-AS1	159
PTGES2	273
PTGES2-AS1	10
LCN2	48
BBLN	0
CIZ1	473
DNM1	12
MIR199B	0
MIR3154	0
GOLGA2	5
SWI5	218
TRUB2	45
COQ4	272
TRR-TCT3-1	0
SLC27A4	0
URM1	2
MIR219A2	0
MIR219B	0
CERCAM	1
ODF2	2
GLE1	517
SPTAN1	52
DYNC2I2	59
SET	124
PKN3	2
ZDHHC12	552
ZDHHC12-DT	0
ZER1	19
TBC1D13	220
ENDOG	0
SPOUT1	1035
KYAT1	88
LRRC8A	23
PHYHD1	541
DOLK	329
NUP188	60
SH3GLB2	1287
MIGA2	87
DOLPP1	205
CRAT	6
PTPA	3
IER5L	754
LINC02975	0
LINC02913	12
LINC01503	0
LINC00963	102
NTMT1	2
C9orf50	0
ASB6	5
PRRX2	30
PTGES	72
TOR1B	96
TOR1A	46
C9orf78	52
USP20	61
MIR6855	0
FNBP1	59
GPR107	436
NCS1	425
HMCN2	0
ASS1	40
LOC100272217	0
FUBP3	1186
MIR6856	0
PRDM12	0
EXOSC2	6
ABL1	13
QRFP	28
FIBCD1	12
LAMC3	150
AIF1L	13
NUP214	17
FAM78A	4
PLPP7	1
PRRC2B	2099
SNORD62A	0
SNORD62B	0
POMT1	975
UCK1	139
PRRT1B	0
RAPGEF1	7
MED27	7
NTNG2	53
SETX	6
TTF1	0
CFAP77	6
BARHL1	0
DDX31	7
GTF3C4	4
AK8	1
SPACA9	1
TSC1	282
GFI1B	0
MIR548AW	0
GTF3C5	25
MIR6877	0
NA	0
CEL	10
CELP	0
RALGDS	18
GBGT1	18
NA	0
OBP2B	0
ABO	3
SURF6	40
MED22	6
RPL7A	93
SNORD24	0
SNORD36B	0
SNORD36A	0
SNORD36C	0
SURF1	187
SURF2	96
SURF4	1315
STKLD1	4
REXO4	8
ADAMTS13	20
CACFD1	303
SLC2A6	7
MYMK	0
ADAMTSL2	3
FAM163B	2
DBH	0
DBH-AS1	0
SARDH	8
VAV2	1028
BRD3OS	213
BRD3	8
WDR5	2
RNU6ATAC	0
RXRA	7
MIR4669	0
COL5A1	1810
LOC101448202	0
MIR3689C	0
MIR3689A	0
MIR3689D1	0
MIR3689B	0
MIR3689D2	0
MIR3689E	0
MIR3689F	0
FCN2	11
FCN1	118
OLFM1	21
LOC401557	0
LINC02907	0
PPP1R26-AS1	0
PPP1R26	75
PIERCE1	3
MRPS2	29
LOC101928525	0
LCN1	0
OBP2A	3
PAEP	0
LINC01502	0
LOC102723971	0
GLT6D1	0
LCN9	0
SOHLH1	0
KCNT1	0
CAMSAP1	18
UBAC1	0
NACC2	20
TMEM250	0
LHX3	0
QSOX2	32
NA	0
NA	0
CCDC187	0
DKFZP434A062	1
GPSM1	5
DNLZ	2
CARD9	67
SNAPC4	9
ENTR1	20
PMPCA	17
INPP5E	2
SEC16A	1650
C9orf163	7
NOTCH1	885
MIR4673	0
MIR4674	0
NALT1	0
EGFL7	429
MIR126	0
AGPAT2	23
DIPK1B	8
SNHG7	237
SNORA17B	0
SNORA17A	0
LCN10	4
LCN6	0
LOC100128593	0
MIR6722	0
LCN8	2
LCN15	0
TMEM141	47
CCDC183	84
CCDC183-AS1	0
RABL6	4
MIR4292	0
AJM1	104
PHPT1	1436
MAMDC4	110
EDF1	25
TRAF2	14
MIR4479	0
FBXW5	766
C8G	0
LCN12	0
LINC02692	0
PTGDS	122
LCNL1	4
PAXX	797
CLIC3	13
ABCA2	190
LINC02908	9
FUT7	0
NPDC1	19
ENTPD2	4
SAPCD2	2
UAP1L1	8
MAN1B1-DT	80
MAN1B1	2
DPP7	581
GRIN1	0
LRRC26	0
MIR3621	0
TMEM210	0
ANAPC2	169
SSNA1	10
TPRN	1
TMEM203	245
NDOR1	22
RNF208	28
CYSRT1	3
RNF224	0
SLC34A3	1
TUBB4B	1880
CIMIP2A	58
STPG3-AS1	0
STPG3	0
NELFB	13
TOR4A	0
NRARP	498
EXD3	67
NOXA1	81
ENTPD8	2
NSMF	7
MIR7114	0
PNPLA7	161
MRPL41	0
DPH7	3
ZMYND19	6
ARRDC1	251
